Quote/SalesOrder#,Quote/Order_Date,Sold To Customer Name,Address1,Address2,City,ST,Zip,Ship To Customer Name,Address1,Address2,City,ST,Zip,Sold To Customer_Code,Quote/PO Number,Salesperson_Code,Blank,ShipVia,Pcs,Weight,Terms,OrdedAmount,To Ship Amount,B/O Amount,Part Number,Description,Unit of Measure,Net Price,Ext Net Price,Tracking Number,Sub-Total Amount,COD Amount,Total Amount,End Of Line Marker
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4250-1515-005     ," 2.8ML 15""X50YD PERF BLUE     ",EAC,70.19,70.19,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4250-3003-000     ," 2.8ML 30""X10YD PERF CLEAR    ",EAC,29.74,29.74,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4250-3003-005     ," 2.8ML 30""X10YD PERF BLUE     ",EAC,35.09,35.09,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4250-3015-000     ," 2.8ML 30""X50YD PERF CLEAR    ",EAC,118.95,118.95,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4250-3015-005     ," 2.8ML 30""X50YD PERF BLUE     ",EAC,140.38,140.38,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-1503-000     ," 2.8ML 15""X10YD NONPERF CLEAR ",EAC,14.29,14.29,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-1503-005     ," 2.8ML 15""X10YD NONPERF BLUE  ",EAC,16.87,16.87,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-1515-000     ," 2.8ML 15""X50YD NONPERF CLEAR ",EAC,57.18,57.18,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-1515-005     ," 2.8ML 15""X50YD NONPERF BLUE  ",EAC,67.49,67.49,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2003-000     ," 2.8ML 20""X10YD NONPERF CLEAR ",EAC,19.23,19.23,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2003-005     ," 2.8ML 20""X10YD NONPERF BLUE  ",EAC,22.85,22.85,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2015-000     ," 2.8ML 20""X50YD NONPERF CLEAR ",EAC,76.63,76.63,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2015-005     ," 2.8ML 20""X50YD NONPERF BLUE  ",EAC,90.43,90.43,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2403-000     ," 2.8ML 24""X10YD NONPERF CLEAR ",EAC,22.99,22.99,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2403-005     ," 2.8ML 24""X10YD NONPERF BLUE  ",EAC,27.41,27.41,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2415-000     ," 2.8ML 24""X50YD NONPERF CLEAR ",EAC,91.96,91.96,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-2415-005     ," 2.8ML 24""X50YD NONPERF BLUE  ",EAC,108.53,108.53,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3003-000     ," 2.8ML 30""X10YD NONPERF CLEAR ",EAC,28.59,28.59,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3003-005     ," 2.8ML 30""X10YD NONPERF BLUE  ",EAC,33.74,33.74,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3015-000     ," 2.8ML 30""X50YD NONPERF CLEAR ",EAC,114.38,114.38,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3015-005     ," 2.8ML 30""X50YD NONPERF BLUE  ",EAC,134.98,134.98,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3603-000     ," 2.8ML 36""X10YD NONPERF CLEAR ",EAC,39.66,39.66,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3603-005     ," 2.8ML 36""X10YD NONPERF BLUE  ",EAC,48.83,48.83,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              ,DELETED ITEM                  ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              ,DELETED ITEM                  ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              ,DELETED ITEM                  ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              ,DELETED ITEM                  ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3615-000     ," 2.8ML 36""X50YD NONPERF CLEAR ",EAC,158.63,158.63,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3615-005     ," 2.8ML 36""X50YD NONPERF BLUE  ",EAC,195.34,195.34,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3903-000     ," 2.8ML 39""X10YD NONPERF CLEAR ",EAC,47.35,47.35,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,0,0,0,TEXT              , CALENDERED VINYL FILM        ,   ,0,0,QUOTE                         ,4172.28,0,4172.28,E
5571,3/8/2024,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,"BAMA SIGN SUPPLY, LLC         ",2509 15TH STREET ROAD         ,                              ,"HUEYTOWN,      ",AL,35023,FBA1010000,          ,FHA1000,      ,BEST WAY  ,44,0,    NET   30   ,1,1,0,4200-3903-005     ," 2.8ML 39""X10YD NONPERF BLUE  ",EAC,55.77,55.77,QUOTE                         ,4172.28,0,4172.28,E
